nome_operadora,modalidade,uniodonto,qt_beneficiarios_periodo,qt_prestadores_periodo,ativa,porte,reg_ans,ano,trimestre,3_vr_receitas,4_vr_despesas,311_vr_contraprestacoes,3111_vr_contraprestacoes_efetivas,311121_vr_contraprestacoes_pre,3117_vr_corresponsabilidade_cedida,1231_vr_creditos_operacoes_saude,41_vr_eventos_liquidos,2111_vr_eventos_a_liquidar,43_vr_desp_comerciais,464119113_vr_desp_comerciais_promocoes,46_vr_desp_administrativas,44_vr_outras_desp_oper,47_vr_desp_tributos,35_vr_receitas_fin,36_vr_receitas_patrimoniais,45_vr_despesas_fin,33_vr_outras_receitas_operacionais,12_vr_ativo_circulante,13_vr_ativo_permanente,21_vr_passivo_circulante,23_vr_passivo_nao_circulante,25_vr_patrimonio_liquido,31_vr_ativos_garantidores,32_vr_provisoes_tecnicas,2521_vr_pl_ajustado,2522_vr_margem_solvencia_exigida,61_vr_conta_61
,,,,,,,417441,2010,4,674928.73,440635.09,0,0,0,0,0,0,0,0,0,420090.96,0,0,0,0,20544.13,674928.73,509780.67,60967.73,144432.02,0,192022.74,0,0,0,0,0
DENTAL GOLD ASSISTÊNCIA ODONTOLÓGICA LTDA.,Odontologia de Grupo,NÃO,50065,,SIM,,300730,2015,1,2362700.13,2195827.03,2538369.39,2609530.34,0,-71160.95,1371733.62,536576.95,1057277.31,57512.49,0,1152437.56,345345.64,3046.52,23190.95,0,100907.87,0,2107373.11,730752.42,2085135.52,286096.91,466893.1,2538369.39,-198860.21,0,0,32561.97
,,,,,,,420727,2018,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,916152.62,0,832148.05,0,84004.57,1,0,0,0,0
,,,,,,,349194,2013,2,5400654.79,5033512.39,5041802.56,5053064.49,0,0,136503.87,3523329.03,3297264.59,127444.47,0,757523.05,596310.46,0,173327.1,0,28905.38,242565.52,4686584.25,1483882.14,3588402.77,1172835.85,1090850.62,5041802.56,-57040.39,0,0,48765.25
,,,,,,,328537,2009,4,28446528.52,28488125.63,28085659.73,30335055.41,0,0,725880.81,19609446.63,2365840.11,1806943,0,5503119.68,413603.38,0,0,0,1155012.94,340724.69,3578373.49,8361868.29,9667690.61,1196961.57,1075589.6,27871052.74,-262581.35,0,0,0
,,,,,,,308811,2011,3,10676828.69,9415007.6,9506268.71,9506410.15,0,0,9072.74,6837072.32,1214783.83,32931.79,0,846717.77,1575554.21,45.16,27417.99,0,122686.35,957846,6300787.32,1578962.67,2224135.57,675957.86,4979656.56,9506268.71,-233913.59,0,0,167279.51
,,,,,,,413399,2007,2,33837256.57,30874234.24,3178407.07,3183166.42,0,0,62585.64,2066366.87,283903.51,149669.29,0,23221690.16,4733549.07,0,131678.67,11613.88,702958.85,30364264.81,13979536.89,640356.09,10872053.29,7886842.21,12959631.88,3076874.99,0,3222029,2385206.92,0
INSOLVÊNCIA CIVIL DE SOCIAL-SOCIEDADE ASSIS,Medicina de Grupo,NÃO,0,,NÃO,,315630,2010,3,1620731.72,1165832.71,1455255.39,1407322.67,0,0,665807.73,386237.92,19753.85,165809.04,0,603625.56,1749.5,0,0,0,8410.69,80133.33,1333370.56,456128.21,802661.29,61343.57,470594.9,1533340.07,-890.4,0,0,0
,,,,,,,361615,2012,1,10074037.05,9380526.55,9487515.53,9487515.53,0,0,649950.1,7782617.95,6580762.58,15317.39,0,983584.43,544073.88,0,45211.61,0,54932.9,332609.74,13635710.57,4235542.83,8152768.63,2974350.06,6089758.96,9487515.53,-80578.34,0,0,39134.75
,,,,,,,362573,2012,1,8671815.36,8587992.07,5598936.07,5598936.07,0,0,306679.97,4759011.82,5127758.94,13765.5,0,1154644.95,2593915.51,1203.1,15745.87,0,65451.19,2940228.79,11409848.84,4503882.68,6179255.92,7732908.03,2001567.57,5576236.98,-73536.95,0,0,61735.07
,,,,,,,345741,2012,2,18889382.33,19226798.68,3133909.76,3133909.76,0,0,129295.79,1758647.24,744037.64,26539.7,0,14685970.87,1830057.96,0,0,0,925582.91,15596483.74,8826466.83,32209044.64,10213336.11,12040764.49,19118827.22,3184481.54,0,0,0,0
,,,,,,,316741,2012,2,2156462.88,1015091.62,0,0,0,0,0,0,0,0,0,945709.06,0,0,0,0,69382.56,1955864.64,20476476.52,756793.58,15104827.34,972326.01,4014745.49,0,0,0,0,0
,,,,,,,321087,2012,2,13310484.32,11063510.46,12521151.89,13471996.57,0,0,397258.27,8277509.03,2806485.23,89184.28,0,1668257.55,967938.79,0,4199.25,0,60620.81,263669.63,11304356.37,2263649.62,4529900.32,784983.45,8253122.22,12521151.89,-40202.31,0,0,0
,,,,,,,368920,2012,2,28370743.2,28818756.12,14363849.47,14371827.55,0,0,2458780.11,12250581.01,4673363.48,0,0,1974683.76,14588356.56,0,0,0,5134.79,15577.46,47425698.8,31106.27,6068727.36,1773463.23,39614614.48,14363849.47,0,0,0,0
REDE DENTAL OPERADORA DE PLANOS ODONTOLÓGIC,Odontologia de Grupo,NÃO,0,,NÃO,,412350,2012,2,10531174.29,6791527.46,10495705.25,0,0,0,112610.74,4380587.06,0,148042.54,0,2065162.97,183002.58,0,0,0,14732.31,0,19234917.4,705784.6,6883192.72,60870.48,10699096.65,10495705.25,-511584.41,0,0,1442104.68
,,,,,,,364860,2012,3,56651736.85,54833946.75,40967565.91,40967565.91,0,0,2032196.19,32866473.03,8747998.42,588128.08,0,6314823.42,14394633.96,8560.75,301572.53,0,661327.51,14505776.43,25393187.27,16947165.29,15136009.52,13903351.44,13300991.6,40967565.91,-679123.19,0,0,727437.57
,,,,,,,370070,2012,3,104107152.1,95419851.51,93262872.24,93262872.24,0,0,1490193.97,78065750.47,16383169.64,1173327.65,0,9875477.27,5624834.61,728.36,584444.32,0,679733.15,4587804.42,68870472.5,7344721.34,28919916.18,20686902.09,18839213.35,95862140.62,-648278.98,0,0,918138.37
,,,,,,,312851,2012,3,213172541.76,210798790.74,193436124.87,194707596.16,0,0,4034868.17,170124567.15,24186705.05,1303762.39,0,24417413.35,13872092.53,18710.96,1523381.67,0,1062244.36,13124328.75,58985345.59,21121079.59,38037415.31,8187354.05,33881655.82,197913051.21,-3244951.55,0,0,0
,,,,,,,333808,2012,4,38748886.85,40330229.13,19809110.41,19910624.1,0,-29126.09,176616.86,19293040.66,1926474.48,37984.11,0,8890372.56,11821707.4,695.6,51456,0,286428.8,18758689.55,3631938.21,7468236.97,5732691.64,944060.4,4423423.14,19809110.41,0,0,0,0
,,,,,,,356191,2013,1,1628833.25,1524665.6,1508942.55,1508942.55,0,0,347849.87,1245332.05,794559.71,2639.55,0,211492.63,56419.85,0,9730.16,0,8781.52,124213.64,1150114.47,328003.26,1865099.05,0,-491148.97,1508942.55,-14053.1,0,0,0
UNIODONTO UBERABA - COOPERATIVA DE ASSISTÊN,Cooperativa odontológica,SIM,47537,296,SIM,,370568,2013,1,1269845.7,1222386.88,1273482.3,1274719.18,1047665.99,0,736405.84,853806.28,529384.45,13724,0,297916.47,45203.31,0,7785.68,0,11736.82,5409.87,1500322.93,449696.13,864548.13,234019.64,805861.03,1273482.3,-16832.15,0,0,1868.56
TOP DOCTOR'S ODONTOLOGIA LTDA,Odontologia de Grupo,NÃO,15592,,SIM,,416193,2013,1,379039.9,352996.13,396619.25,400949.74,400949.74,0,6461.88,110441.56,16916.92,3241.72,0,204290.75,9916.67,0,1025.45,0,25105.43,0,438307.48,295242.63,376541.58,265879.88,72953.6,396619.25,-18604.8,0,0,7868.72
,,,,,,,362620,2013,2,2645004.75,2638091.24,2502836.77,2502836.77,0,0,388716.68,2106946.67,922036.92,3408.54,0,445229.1,27643.74,0,44781.61,5776.74,54863.19,148568.45,2341129.55,1081617.95,1297690.32,1416961.45,709632.07,2502836.77,-51531.37,0,0,8449.85
,,,,,,,330566,2013,2,24805272.36,26727217.77,21119070.11,21146111.71,0,0,2976380.56,10349591.17,9932545.08,299495.49,0,3764862.71,10646068.55,0,331892.85,10837.62,1667199.85,3698613.7,21191220.19,47333129.78,31706898.22,21284912.32,15532539.43,21119070.11,-355141.92,295576.82,0,67717.01
,,,,,,,342131,2013,3,9976848.05,9984412.49,8967960.07,8967960.07,0,0,417127.19,6413029.48,1830597.51,118929.02,0,2187774.22,1094115.52,0,291296.75,0,170564.25,698394.99,5508003.26,2391784.99,2781958.85,3157570.78,1967823.06,8987156.31,0,0,0,0
,,,,,,,335762,2013,3,26137097,28176535.14,13742071.42,13991785.29,0,0,1432171,11137127.4,4487959.38,0,0,975102.73,15044800.8,0,81531.12,2008.77,1019504.21,12311485.69,3484043.7,9249469.45,12839702.52,9382434.87,-7449186.1,13742071.42,0,0,0,0
,,,,,,,410926,2013,4,56998605.41,67743067.43,55091973.78,55454645.59,0,0,3172902.96,53606541.62,15133108.76,2219665.88,0,6835364.72,4077374.79,0,2216772.35,0,1004120.42,166158.91,8910709.19,750796.42,18197536.72,3799859.72,-12335890.83,55091973.78,-476299.63,0,0,0
COOPERATIVA ODONTOLÓGICA POÇOS DE CALDAS,Cooperativa odontológica,SIM,38566,337,SIM,,409791,2013,4,5246186.12,5364977.59,4196800.44,4229047.59,3225300.66,0,360855,2697077.93,259271.25,124537.26,0,1459805.06,1016171.77,0,25721.53,3.61,67385.57,1049763.2,1074298.81,119312.04,597487.79,192452.19,403670.87,4196800.44,-26102.66,0,0,335.55
,,,,,,,362182,2013,4,1773650.65,1595149.9,1177070.13,1217863.04,0,0,48224.3,797997.9,163817.81,35822.79,0,461958.23,281212.65,0,7967.7,0,18158.33,734998.47,592372.86,97945.38,242822.52,42078.76,405416.96,1177070.13,-81928.1,47373.6,0,42840.18
TOP DOCTOR'S ODONTOLOGIA LTDA,Odontologia de Grupo,NÃO,15592,,SIM,,416193,2013,4,1549005.72,1477235.93,1620074.97,1625341.34,1625341.34,0,1889.62,507517.67,11968.35,61079.59,0,820466.43,27998.34,0,2580.18,0,60173.9,0,512052.03,216914.8,338046.08,264545.26,75389.63,1620074.97,-73649.43,811,0,20783.93
FUNDAÇÃO CELESC DE SEGURIDADE SOCIAL - CELO,Autogestão,NÃO,2310,,SIM,,315044,2013,4,79103930.19,67677501.49,75707339.36,75712655.91,9354410.55,0,5127331.39,60782693.65,5737984.04,0,0,3636709.89,3078523.94,0,2511001.9,0,179574.01,885588.93,43981006.2,27509,7090970.41,488467.07,36429077.72,75707339.36,0,0,0,0
HOSPITAL MARECHAL CÂNDIDO RONDON LTDA.,Medicina de Grupo,NÃO,0,,NÃO,,392391,2013,4,31013601.95,34494781.05,26475109.02,26475109.02,0,0,1199346.77,24616677.85,5906332.1,1711715.72,0,421959.26,5800479.87,0,387794.61,0,1943948.35,4817985.71,5205369.29,9965642.83,13909369.97,5495512.99,-4233870.84,26475109.02,-395029.91,0,0,0
,,,,,,,349127,2013,4,377677.45,291334.09,234135.81,234821.66,0,0,15388.19,46120.88,23789.11,0,0,218297.36,25767.71,0,36434.29,0,1148.14,127947.8,442735.64,103983.98,42579.24,0,504140.38,234135.81,-20840.45,0,0,22203.04
,,,,,,,418820,2014,1,6063785.98,5793910.36,4225265.77,4225265.77,0,0,1429447.73,4350168.08,3374057.41,0,0,1203262.65,168516.01,0,663077.37,17488.26,71963.62,1157954.58,30364498.41,918460.93,3862849.26,27587.8,27122646.66,4225265.77,0,0,0,0
,,,,,,,413194,2014,2,10281663.69,9698448.32,10372697.34,10727375.13,0,0,1544415.8,8576540.03,2633858.87,313670.15,0,616637.16,187043.61,0,58340.13,0,4557.37,0,3592393.2,11953391.62,3301337.9,615798.8,11628648.12,10372697.34,-149373.78,180000,0,0
,,,,,,,345598,2014,2,42090312.57,40275608.42,34297524.98,35424964.12,0,-1111716.16,6544852.13,26674119.11,15401847.98,0,0,6389372.07,6942242.93,0,1092492.57,224018.4,269874.31,7209396.47,29291731.3,14471265.1,20067438.36,14000994.65,9694563.39,34274221.11,-709815.98,0,0,339719.63
,,,,,,,416771,2014,2,41802315.54,24487495.06,0,0,0,0,0,0,0,0,0,20210367.46,3270243,0,1203374.72,31310,1006884.6,0,26418058.46,8979624.59,23938434.95,6074642.64,5384605.46,42713418.49,-2145787.67,0,0,5079364.13
SÃO FRANCISCO SISTEMAS DE SAÚDE SOCIEDADE E,Medicina de Grupo,NÃO,0,,NÃO,,302091,2014,2,205825237.58,200044051.48,206178338.08,207856588.94,0,-1678250.86,51852828.34,160023077.67,75223317.86,3563920.85,0,27373881.2,6854942.11,2226.29,2527598.34,0,2226003.36,167495.53,100007705.38,21963697.18,84906798.14,7012672.3,27041023.89,206178338.08,-3048194.37,0,0,2770277.87
CAIXA DE PREVIDÊNCIA E ASSISTÊNCIA DOS SERV,Autogestão,NÃO,907,,SIM,,324477,2014,3,368185629.41,374308808.96,364659376.49,365241818.48,1532930.48,0,51032084.45,326870461.8,126522028.27,0,0,43658644.42,3644941.91,0,5043562.06,0,134760.83,958456.86,111437432.94,2704115.6,159903993.46,3202130.59,-48964575.51,364659376.49,-2475766,0,0,0
,,,,,,,353353,2014,3,156189710.97,145210686,149326456.37,149326456.37,0,0,9506009.29,117065658.05,42734373.85,1031945.53,0,15698512.82,10462995.25,16639.91,5198484.34,86757.28,934934.44,3751525.99,75222062.02,52714137.79,77952146.13,12987565.45,36996488.23,149335638.96,-2182695.6,0,0,-3975101.36
,,,,,,,419222,2014,3,7020.69,19239.64,0,0,0,0,0,0,0,0,0,18469.61,0,0,7020.69,0,770.03,0,91777.57,0,677.5,0,103319.02,0,0,0,0,0
OESTE SAÚDE ASSISTÊNCIA A SAÚDE SUPLEMENTAR,Medicina de Grupo,NÃO,1090,,SIM,,416738,2014,4,23733266.79,20808619.55,22745574.26,23852389.78,0,0,691591.34,16066078.26,3930482.78,279513.02,0,3811080.71,633372.01,0,818911.35,0,18575.55,541047.39,7300325.89,3747256.58,4796616.21,0,6250966.26,22745574.26,-372266.21,0,0,500945.61
APO - ASSISTÊNCIA PERSONALIZADA ODONTOLÓGIC,Odontologia de Grupo,NÃO,0,,NÃO,,411124,2015,1,1520015.56,1179487.27,1565877.89,1565877.89,1565877.89,0,94966.14,402673.91,288972.71,156470.31,0,528086.5,47262.05,0,21581.33,20769.81,44994.5,0,882240.73,541129.46,677137.44,270976.64,475256.11,1565877.89,-88213.47,0,0,129120.92
,,,,,,,334847,2015,1,4240202.42,4252798.48,3141389.03,3141389.03,0,0,194949.73,2262438.26,2753272.22,29137.37,0,527113.81,1418833.35,0,128205.41,7239.09,15275.69,934660.9,7743640.33,4249032.85,4481198.86,4050401.07,3473669.31,3288077.59,-72305.83,0,0,0
SUL AMÉRICA ODONTOLÓGICO S/A,Odontologia de Grupo,NÃO,553983,,SIM,,417815,2015,1,15454147.36,9640868.27,15371408.87,15371408.87,15371408.87,0,1288882.57,4929604.43,8616056.8,1572843.16,0,1550923.34,1584736.28,0,959261.84,0,2761.06,226.5,37851338.47,33935035.89,17121240.78,167340.51,54497793.07,15371408.87,-876749.85,0,0,2026573.17
,,,,,,,416401,2015,1,20627968.04,17888497.07,18449380.97,18449380.97,0,0,9214226.84,15352937.75,11233911.46,0,0,1056053.1,1454615.92,0,309464.91,0,24890.3,1869122.16,27035740.02,3498754.15,11901059.03,0,15893964.17,18449380.97,0,0,0,0
CARE PLUS ODONTOLOGIA ASSISTENCIAL LTDA.,Odontologia de Grupo,NÃO,233610,,SIM,,389358,2015,2,15178129.3,11270993.33,15534546,15534546,15534546,0,1594315.98,5768438.71,2969548.78,820714.96,0,3974823.34,672345.84,0,357848.79,0,34670.48,0,7208724.64,1170856.12,4542542.95,462350.47,3374687.34,15534546,-714265.49,0,0,1428767.03
,,,,,,,311944,2015,2,7466926.54,6579734.86,6400189.63,6401471.84,0,-1282.21,170505.82,4590785.77,1669863.76,15404.85,0,1362840.6,534232.66,0,71280.44,9750.59,76470.98,1107749.82,2983946.04,2092544.81,2987433.62,305409.12,901647.34,6400189.63,-93394.09,0,0,5190.91
,,,,,,,408506,2015,2,31688378.77,36374075.42,2661895.81,2667843.96,0,0,329040,1130268.82,1128206.63,0,0,18002027.13,14002259.28,44586.79,175061.74,15765.04,3194933.4,28835656.18,24159801.82,43828781.24,36877901.34,24435126.05,11361252.32,2661895.81,0,0,0,0
,,,,,,,301060,2015,3,29554952.32,29163257.1,26301880.22,26301880.22,0,0,4022805.68,21835812.05,6519322.73,155264.7,0,5525363.86,1461113.02,6600.25,1003770.08,0,179103.22,2761021.01,12906988.84,7212258.68,8027657.29,3321469.79,8770120.44,26216047.79,-425886.56,0,0,193902.08
,,,,,,,337668,2015,3,233312110.31,221028728.97,225452230.49,225530749.26,0,0,30701397.27,180905898.64,79756849.89,962858.22,5459.35,18784993.44,16580732.1,16552.5,8191342.06,305809.45,3777694.07,4293458.49,119062064.42,47966400.42,111824250.37,25500683.91,29703530.56,225448501.97,-4023656.29,0,0,4722612.11
,,,,,,,317632,2015,3,158138128,150934696.72,121598155.66,121878905.75,0,0,14332207.38,112966308.86,8508756.29,0,0,18601492.1,18413320.07,44333.72,4451664.17,281407.7,909241.97,31806900.47,76807982.95,30456926.59,15639647.55,2539795.02,89085466.97,121598155.66,0,0,0,0
,,,,,,,327328,2015,4,2490170.26,2298364.19,1282142.94,1282142.94,0,0,4016,922804.67,110127.81,0,0,884519.57,470499.96,0,25055.76,0,20539.99,1270340.85,460251.5,329651.74,174915.42,39119.2,426901.69,1282142.94,-87369.29,0,0,42839.14
CABERJ INTEGRAL SAÚDE S.A,Medicina de Grupo,NÃO,11388,,SIM,,415774,2017,1,22337370.15,20081521.6,21588322.63,21588322.63,0,0,2341552.82,15389433.5,12866686.24,1479128.68,0,3033718.75,178287.67,0,720683.52,0,953,28364,32482596.46,515809.99,14612859.77,33000,16627590.09,21588322.63,0,0,0,530891.96
,,,,,,,369934,2008,4,1949559.23,2082915.56,1447137.33,1447137.33,0,0,118593.58,1447463.75,234259.71,0,0,497299.55,7380,0,0,2163.41,130351.53,496918.94,377311.91,1105794.13,1151868.03,150731.6,1350743.65,1443635.74,0,101855.08,828144.92,0
,,,,,,,404527,2008,3,142063.67,119469.66,142063.67,142063.67,0,0,0,69674.56,0,0,0,49795.1,0,0,0,0,0,0,179158.61,0,6443.47,0,207900.7,142063.67,0,0,0,0
,,,,,,,415111,2014,4,119030514.77,113998358.56,108520386.8,108520386.8,0,0,1170374.57,83876801.35,19355667.42,9776466.89,0,10535835.8,8851817.39,0,6853517.6,152678.58,957437.13,4421149.13,33005181.73,645254.81,21519840.84,2355157.4,5393798.08,108520386.8,-795476.16,290000,0,650515.99
OESTE SAÚDE ASSISTÊNCIA A SAÚDE SUPLEMENTAR,Medicina de Grupo,NÃO,1090,,SIM,,416738,2015,1,6493067.92,4937648.08,6281064.16,6703259.09,0,0,800228.97,3861885.62,4099921.45,40802.94,0,881678.89,149375.83,0,214998.23,0,3904.8,139516.89,8881159.6,3741760.46,5162019.41,0,7460900.65,6281064.16,-142511.36,0,0,345485.45
UNIODONTO VITÓRIA - COOPERATIVA DE TRABALHO,Cooperativa odontológica,SIM,0,,NÃO,,308277,2009,4,1639156.35,1582267.13,1482538.45,0,0,0,94008.27,731474.87,0,300940,0,543117.23,6188.4,0,0,0,0,137999.19,289913.39,115580.37,229877.53,50096.89,68630.12,1489028.03,0,0,81526.1,0
,,,,,,,419231,2014,2,2680.86,67140.05,0,0,0,0,0,0,0,0,0,66637.56,0,0,0.58,0,502.49,0,8218.67,0,23703.79,0,48974.07,2680.28,0,0,0,0
,,,,,,,418692,2015,4,63030.39,98734.45,0,0,0,0,0,0,0,0,0,91076.54,0,0,1373.97,0,7657.91,0,50940.08,38513.97,19558.35,0,69895.7,63992.16,-2335.74,0,0,0
,,,,,,,358509,2010,2,9458951.93,9353488.7,8663578.53,8663578.53,0,0,1139798.65,7730878.62,2187285.74,50584.78,0,1478219.2,59610.94,0,64660.02,0,34195.16,11561.34,6199811.73,715763.52,3418488.71,202429.12,3189194.19,9370349.74,-273832.39,0,0,0
,,,,,,,414638,2008,1,510479.5,517817.71,502851.99,509974.65,0,0,167206.71,411674.59,91310.52,4660.11,0,98723.91,0,0,0,0,2759.1,0,183213.17,0,551944.75,0,-195722.63,502096.44,-14797.32,0,0,0
,,,,,,,350559,2008,1,4055167.4,5298153.32,3460680.19,3141753.18,0,0,851117.78,1517504.65,805911.33,82639.9,0,3081202.25,454909.34,0,0,0,161897.18,782406.05,2985053.12,100423.53,23166610.57,24785871.63,-37695203.42,3484315.03,-227595.47,395624.99,2772355.4,0
,,,,,,,417696,2012,2,117243.31,49252.79,0,0,0,0,0,0,0,0,0,44144.18,0.54,0,0,0,5108.07,0,181043.74,108000,169185.64,0,62142.32,125411.28,-10848.03,0,0,10274.74
UNIODONTO ITAPERUNA/RJ COOPERATIVA DE TRABA,Cooperativa odontológica,SIM,0,,NÃO,,317772,2012,4,1089099.34,1084872,867398.7,0,0,0,113980.23,476788.97,0,21865.62,0,499328.46,82067.42,132,0,0,4689.53,229318.87,198012.1,95386.26,111398.57,65601.52,116398.27,867398.7,-12905.34,0,0,0
,,,,,,,354996,2012,4,16614341.04,16570297.99,12371635.96,12641542.67,0,0,515577.48,8127054.75,2252758.9,74139.64,0,3094874.95,5108393.77,0,19446.75,0,165834.88,4350859.41,3707709.14,5345666.7,3333486.14,3717765.75,2002123.95,12371635.96,-354014.74,0,0,17067.97
ORALE ASSISTÊNCIA ODONTOLÓGICA LTDA,Odontologia de Grupo,NÃO,30493,,SIM,,412996,2013,4,4925483.99,4495856.91,5051366.9,5067003.98,5067003.98,0,220513.82,2187396.82,159112.62,478946.56,0,1782750.27,10201.42,0,36712,5589.19,36561.84,0,688453.27,816533.81,594606.92,15600.74,894779.42,5051366.9,0,0,0,122073.21
ADPART M2 ADMINISTRAÇÃO E PARTICIPAÇÕES LTD,Medicina de Grupo,NÃO,0,,NÃO,,419168,2013,4,29130.52,0.01,0,0,0,0,0,0,0,0,0,0,0,0,29130.52,0,0.01,0,854379.28,1180000,7240.1,0,2027139.18,0,0,0,0,6991.33
UNIODONTO PIRACICABA - COOPERATIVA ODONTOLÓ,Cooperativa odontológica,SIM,89334,536,SIM,,346004,2007,4,13378713.42,12821026.94,12220826.42,0,0,0,2887613.27,8610284.72,0,0,0,3187043.59,908660.01,0,0,0,115038.62,880940.77,5300574.43,795183.04,4008395.16,975777.47,1820621.82,12195379.1,0,0,0,0
AMARAL & RAYMUNDINI LTDA.,Odontologia de Grupo,NÃO,0,,NÃO,,413593,2007,4,270617.9,198643,286814.47,0,0,0,0,88501,0,0,0,56608.34,0,0,0,0,53533.66,0,793480.43,0,146390.92,100175.66,557239.85,286814.47,-16196.57,0,0,22027.35
,,,,,,,316741,2011,3,3490518.63,1750991.23,0,0,0,0,0,0,0,0,0,1750991.23,0,0,0,0,0,3490518.63,17062595.83,479815.23,11313279.46,825659.17,3663945.03,0,0,0,0,0
,,,,,,,407755,2007,4,5373576.33,5372823.5,2835196.67,2929455.99,0,0,646901.87,1495539.89,129790.84,0,0,1352250.85,2489722,553.64,18000,154319.87,34757.12,2568148.65,1641553.93,60800.11,510621.37,4733680.05,90069.12,2817750.12,-267581.74,0,3135907.99,0
,,,,,,,348899,2010,2,5116574.9,4219304.1,3953447.29,4029232.61,0,0,140292.46,2846640.43,1070194.22,32644.75,0,491273.3,793135.89,0,64961.32,0,55609.73,720745.15,1248727.05,2146979.14,1221020.41,935834.72,341580.26,4292645.34,-17696.04,0,0,0
,,,,,,,314609,2010,2,18595452.39,17529928.9,16623699.16,16637072.18,0,0,147207.53,14624732.62,3953978.92,795005.68,0,1415927.04,627249.44,0,0,0,67014.12,686670.59,7109828.8,294824.23,4764845.57,50151.91,2589655.55,17965867.59,-199065.69,0,0,260984.23
,,,,,,,362832,2010,2,9029577.08,8897776.58,5242202.09,5316240.45,0,0,141377,4146009.59,1872657.88,0,0,1347904.21,3381256.31,5000.71,60797.43,0,17605.76,3305997,4860592.83,5163858.95,2809994.04,3898225.68,3316232.06,5682786.79,-164159.63,0,0,0
YES ODONTOLOGIA LTDA,Odontologia de Grupo,NÃO,0,,NÃO,,417009,2010,3,0,18329.12,0,0,0,0,0,0,0,0,0,18329.12,0,0,0,0,0,0,12345.95,3846.9,2552.1,0,31969.87,0,0,0,0,0
,,,,,,,356123,2010,4,54511543.2,51115226.39,40798231.21,41746909.94,0,0,665420.35,28277387.82,3858259.65,707844.5,0,5292856.5,16505707.17,0,0,0,331430.4,11416164.9,10567353.09,3804200.7,4568898.32,2444103.99,3962234.67,42376977.64,-215124.1,0,0,0
,,,,,,,408662,2010,4,409599.91,788285.67,366325.99,366325.99,0,0,3393.18,28672.25,19108.51,1311.36,0,722944.07,7693.12,0,0,0,27664.87,39960.73,320257.79,72689.32,689455.64,96270.87,-14093.64,386066.65,-20411.95,0,0,0
,,,,,,,411086,2010,4,23700261.44,21186358.67,21097020.1,21357020.82,0,0,88916.89,16223562.35,3174123.93,451648.39,0,3858574.08,78483.07,10000,1516892.52,0,564090.78,128643.14,5109019.19,955418.15,4009034.28,305538.56,1749864.5,21899257.19,-516446.05,0,0,660937.27
,,,,,,,365530,2010,4,18539074.83,17825799.69,13806653.37,14836705.9,0,-1132305.55,428645.88,10548532.2,1171128.68,29848.84,0,2562256.31,4193800.64,78144.72,23400,0,413216.98,4426063.58,3480194.77,3301916.91,2436259.5,2212729.14,2133123.04,14119748.5,-306014.43,0,0,117484.11
,,,,,,,311499,2010,4,34680881.86,34401946.92,5437334.79,5442519.29,0,0,221825.09,3478940.41,715081.98,144315.19,0,20115591.07,10402314.41,469.46,0,0,260316.38,28879132.8,8375530.59,11915721.57,7324266.62,5081626.43,7606424.17,5648095.89,0,0,0,0
,,,,,,,415944,2010,4,77985.7,163728.77,0,0,0,0,0,0,0,0,0,147434.78,10363.48,5679.8,0,0,250.71,80940,13501.99,159139.25,16898.23,0,241486.08,0,-2954.3,0,0,0
,,,,,,,363286,2011,1,32529778.55,34007103.48,19700814.94,19665155.44,0,-202040.95,1993668.26,15593102.72,8285377.87,138452.02,0,3196206.04,13259780.73,0,0,0,1819561.97,12647657.71,25459924.21,35314551.28,26250547.6,33574942.26,948985.63,19700814.94,-339160.2,0,0,12000
,,,,,,,6980,2011,3,267944768.69,258687684.46,253542496.37,262993698.6,262993698.6,0,7696139.82,214520836.94,50065643.27,18786343.03,0,22235278.6,1801759.92,0,5360292.06,0,1343465.97,5396582.02,78533514.05,47102371.7,58073316.89,6007668.3,61554900.56,253464958.85,-2112880.87,0,0,3332581.46
,,,,,,,350095,2011,3,932523.66,952873.72,967734.93,1041784.57,0,0,160848.42,201589.97,247174.87,0,0,676912.41,19184.9,0,0,0,55186.44,0,1355733.61,315666.27,1443026.03,32723.52,195650.33,976848.16,-44424.49,0,0,0
